SampleID,swab_id,barcode_plate,barcode_well,year,region,site,host_species,host_type,sample_type,survey_type,quadrat_id,meso_shoot_id,ASV4,ASV5,ASV6,ASV11,ASV13,ASV15,ASV17,ASV18,ASV19,ASV24,ASV27,ASV28,ASV39,ASV43,ASV46,ASV47,ASV57,ASV60,ASV71,ASV89,ASV93,ASV104,ASV105,ASV106,ASV107,ASV108,ASV117,ASV118,ASV119,ASV121,ASV122,ASV125,ASV131,ASV132,ASV133,ASV147,ASV153,ASV165,ASV185,ASV188,ASV198,ASV210,ASV217,ASV222,ASV224,ASV239,ASV251,ASV279,ASV281,ASV286,ASV289,ASV302,ASV330,ASV341,ASV342,ASV346,ASV351,ASV352,ASV358,ASV368,ASV373,ASV379,ASV383,ASV386,ASV392,ASV403,ASV408,ASV414,ASV417,ASV420,ASV425,ASV431,ASV467,ASV470,ASV493,ASV495,ASV530,ASV541,ASV559,ASV570,ASV590,ASV640,ASV656,ASV660,ASV661,ASV663,ASV668,ASV671,ASV674,ASV678,ASV683,ASV687,ASV720,ASV737,ASV750,ASV760,ASV775,ASV777,ASV858,ASV881,ASV891,ASV909,ASV930,ASV940,ASV945,ASV953,ASV959,ASV971,ASV989,ASV996,ASV1012,ASV1016,ASV1017,ASV1018,ASV1025,ASV1033,ASV1036,ASV1068,ASV1070,ASV1074,ASV1087,ASV1119,ASV1127,ASV1128,ASV1144,ASV1152,ASV1158,ASV1164,ASV1199,ASV1207,ASV1214,ASV1225,ASV1254,ASV1328,ASV1330,ASV1335,ASV1358,ASV1372,ASV1378,ASV1380,ASV1394,ASV1405,ASV1418,ASV1438,ASV1483,ASV1487,ASV1503,ASV1510,ASV1548,ASV1574,ASV1639,ASV1668,ASV1673,ASV1677,ASV1700,ASV1702,ASV1708,ASV1735,ASV1794,ASV1798,ASV1870,ASV1879,ASV1925,ASV1964,ASV1989,ASV2000,ASV2015,ASV2041,ASV2068,ASV2119,ASV2135,ASV2137,ASV2155,ASV2164,ASV2196,ASV2215,ASV2247,ASV2306,ASV2326,ASV2341,ASV2358,ASV2386,ASV2406,ASV2417,ASV2423,ASV2451,ASV2493,ASV2509,ASV2516,ASV2522,ASV2534,ASV2613,ASV2643,ASV2663,ASV2671,ASV2673,ASV2683,ASV2725,ASV2755,ASV2762,ASV2778,ASV2801,ASV2820,ASV2836,ASV2867,ASV2874,ASV2992,ASV3047,ASV3057,ASV3074,ASV3099,ASV3114,ASV3134,ASV3153,ASV3217,ASV3220,ASV3269,ASV3271,ASV3324,ASV3378,ASV3384,ASV3395,ASV3462,ASV3488,ASV3505,ASV3510,ASV3543,ASV3614,ASV3655,ASV3704,ASV3714,ASV3735,ASV3741,ASV3775,ASV3857,ASV3880,ASV3885,ASV3887,ASV3905,ASV3925,ASV3951,ASV3994,ASV3999,ASV4080,ASV4119,ASV4133,ASV4183,ASV4195,ASV1390,ASV1412,ASV2328,ASV2360
ZosCSPtrans2a2,1101,4,A7,2015,choked,choked_south_pigu,zostera_marina,zostera,zostera,south_pigu_transplant_rs,red,na,3,0,46,4,5,23,0,812,132,782,14,349,25,74,0,0,3,0,0,0,11,0,3,74,0,5,0,0,11,0,0,51,1,0,0,60,0,24,0,0,0,1,0,0,0,0,0,24,7,0,0,1,0,2,40,2,0,5,15,0,0,0,0,38,0,0,236,0,0,0,4,0,11,0,0,0,0,0,0,14,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,5,0,4,0,0,0,0,0,0,0,1,29,0,0,11,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosCSPtrans3a1,1729,4,D6,2015,choked,choked_south_pigu,zostera_marina,zostera,zostera,south_pigu_transplant_rs,red,na,2,0,0,1,8,2,0,433,142,876,26,185,26,340,7,0,0,9,0,0,14,18,3,18,0,4,1,0,14,0,0,83,4,0,0,61,0,19,0,11,0,32,1,3,0,0,0,14,32,0,0,0,0,0,1,4,2,29,10,19,11,16,0,16,0,0,130,0,0,0,15,0,12,2,0,0,2,1,0,24,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,70,0,5,0,5,0,0,0,0,3,0,0,27,152,0,0,18,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosCSPtrans3a2,1721,4,G10,2015,choked,choked_south_pigu,zostera_marina,zostera,zostera,south_pigu_transplant_rs,red,na,8,0,469,0,5,3,0,182,85,1715,1,28,8,7,3,0,0,2,0,0,2,1,0,5,0,0,0,0,4,0,0,16,5,0,1,1,0,0,0,2,0,0,0,0,0,0,3,0,2,2,0,0,0,0,381,0,0,0,7,7,5,1,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,3,0,0,3,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
waterCSPtrans1,cspa_1,4,H7,2015,choked,choked_south_pigu,seawater,seawater,seawater,south_pigu_transplant_rs,na,na,40,1,78,0,23,7,36,578,708,140,1,184,1,56,70,14,4,23,18,1,3,13,0,85,0,15,0,6,15,2,0,171,32,0,34,0,2,2,2,0,2,331,14,3,0,4,0,22,0,0,21,0,0,0,3,0,0,0,4,3,1,0,0,0,0,0,21,0,4,0,0,0,3,0,0,5,2,1,8,22,0,0,0,9,0,0,0,0,0,5,2,0,0,0,0,6,0,0,0,2,0,0,0,0,0,5,0,2,3,0,5,2,5,0,1,0,0,0,0,38,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,41,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithorajune1A,1519,2,H08,2015,choked,choked_south_pigu,smithora,epiphyte,epiphyte,wolf_tansplant_gwen,na,na,8,0,11,0,55,33,0,384,629,209,4,502,37,63,0,0,0,22,0,0,38,9,0,10,0,75,0,0,436,0,0,103,0,0,0,135,0,3,0,0,0,12,0,5,0,0,3,9,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,12,0,0,43,0,0,0,0,0,1,2,0,0,0,0,0,31,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,44,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithorajune1B,1541,2,H07,2015,choked,choked_south_pigu,smithora,epiphyte,epiphyte,wolf_tansplant_gwen,na,na,5,0,0,0,64,6,0,337,1122,130,1,579,40,35,0,0,0,16,0,0,70,8,0,8,0,43,0,4,70,0,0,183,0,0,0,55,0,5,0,0,0,14,0,1,0,0,0,3,0,0,0,0,0,2,0,2,0,0,4,0,9,0,0,0,0,0,9,0,0,0,1,0,10,0,0,0,0,0,0,21,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,13,0,0,0,0,0,21,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithorajune2A,1525,2,A09,2015,choked,choked_south_pigu,smithora,epiphyte,epiphyte,wolf_tansplant_gwen,na,na,5,0,3,0,86,9,0,718,965,38,0,366,41,32,0,0,0,4,0,0,55,1,0,2,0,33,0,1,44,0,0,301,0,0,0,35,0,8,0,0,0,41,4,2,0,0,0,5,0,0,0,0,0,0,0,6,0,0,1,0,12,0,0,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,19,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithorajune2B,817,2,D09,2015,choked,choked_south_pigu,smithora,epiphyte,epiphyte,wolf_tansplant_gwen,na,na,0,0,3,0,63,5,0,1163,643,88,0,256,34,89,0,0,0,7,0,0,30,3,0,0,0,121,0,0,70,0,0,182,0,0,0,20,0,5,0,0,0,47,7,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,37,0,0,7,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,14,3,0,0,0,0,12,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosCSPnewE,1429,3,G3,2015,choked,choked_south_pigu,zostera_marina,zostera,leaf_new,meso_quadrat,na,na,1495,6,462,0,16,0,0,116,108,274,5,26,66,4,68,0,0,17,0,0,15,1,0,11,0,0,0,0,13,0,0,5,0,0,0,89,0,15,0,0,0,0,6,4,0,0,5,2,2,0,0,0,0,6,0,0,0,3,6,0,8,0,0,0,0,0,19,0,0,0,0,2,0,0,0,0,1,0,0,3,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
ZosCSPnewG,1455,3,G6,2015,choked,choked_south_pigu,zostera_marina,zostera,leaf_new,meso_quadrat,na,na,2105,17,63,0,8,0,0,27,447,28,0,2,156,14,2,0,0,40,0,0,22,3,0,6,0,0,0,0,8,0,0,6,0,0,0,11,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosCSPnewH,1465,3,G9,2015,choked,choked_south_pigu,zostera_marina,zostera,leaf_new,meso_quadrat,na,na,1461,70,253,4,14,8,0,115,139,128,9,7,261,66,8,0,0,3,3,0,41,14,0,13,0,8,0,0,47,0,0,34,5,0,0,20,0,12,0,0,0,0,21,0,0,0,8,0,0,0,0,0,0,0,0,20,0,0,18,0,55,0,0,2,0,0,8,0,0,0,0,2,5,15,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,5,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosCSPnewL,1434,3,G8,2015,choked,choked_south_pigu,zostera_marina,zostera,leaf_new,meso_quadrat,na,na,1547,31,497,0,14,12,0,53,165,200,6,21,6,32,0,0,0,0,0,0,60,4,0,16,0,3,0,0,27,0,0,115,11,0,0,13,0,6,0,0,0,3,2,0,0,0,9,21,2,0,0,7,0,0,0,8,0,1,3,0,12,0,0,13,0,0,11,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3,2,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0
ZosCSPnewM,1447,3,G4,2015,choked,choked_south_pigu,zostera_marina,zostera,leaf_new,meso_quadrat,na,na,2741,13,106,0,7,1,0,5,25,37,0,3,18,2,2,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosCSPoldF,1424,3,G5,2015,choked,choked_south_pigu,zostera_marina,zostera,leaf_old,meso_quadrat,na,na,5,8,102,3,8,3,0,240,76,977,1,645,51,59,2,0,0,2,0,0,22,4,1,58,0,3,0,0,57,0,0,52,4,0,0,168,0,40,0,1,0,4,0,3,0,0,3,9,0,0,0,4,0,0,66,4,0,1,9,0,28,7,0,19,0,0,58,0,0,0,2,0,21,4,0,0,0,0,0,7,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,58,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
ZosCSPoldG,1462,3,G11,2015,choked,choked_south_pigu,zostera_marina,zostera,leaf_old,meso_quadrat,na,na,0,1,39,0,19,4,0,94,139,1254,12,726,94,36,0,0,0,0,0,0,18,4,0,36,0,5,0,0,32,0,2,52,11,0,0,26,0,7,0,6,0,4,0,0,0,1,0,38,0,1,2,0,0,0,16,26,0,0,13,0,74,32,0,15,0,0,29,0,0,0,0,0,34,2,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,0,0,10,0,8,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosCSPoldH,1438,3,G7,2015,choked,choked_south_pigu,zostera_marina,zostera,leaf_old,meso_quadrat,na,na,6,9,95,0,14,0,0,138,59,1469,3,807,54,24,0,0,0,5,0,0,0,6,0,18,0,0,0,0,8,0,0,63,0,0,0,23,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,38,11,0,0,0,0,27,4,0,0,0,0,17,0,0,0,0,0,7,0,0,0,0,3,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idotea.1.A.7,na,na,na,2015,choked,choked_south_pigu,idotea_resecata,grazer,grazer,mesoguts_bobby,na,na,0,0,0,13,6,0,0,1974,176,319,3,4,0,32,0,11,0,0,0,0,0,7,5,7,0,0,0,0,20,0,0,95,0,0,0,14,0,0,0,0,0,0,0,3,9,0,3,16,47,0,0,0,0,0,0,0,0,3,0,0,49,0,0,92,0,0,24,0,0,0,8,0,4,0,0,0,0,0,0,5,0,17,0,0,0,8,0,0,0,0,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idotea.1.A.8,na,na,na,2015,choked,choked_south_pigu,idotea_resecata,grazer,grazer,mesoguts_bobby,na,na,0,3,0,2,18,0,0,1551,170,299,20,28,0,28,18,15,0,0,1,0,14,13,5,23,0,4,0,0,18,0,0,60,0,0,0,10,0,3,0,0,0,0,0,0,243,0,2,15,19,0,0,0,0,0,0,0,5,3,5,0,265,2,0,60,0,0,23,0,0,0,1,0,5,0,0,0,0,0,0,6,0,15,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KC.2.D.2,na,na,na,2015,choked,choked_south_pigu,pugettia_richii,grazer,grazer,mesoguts_bobby,na,na,0,26,2,0,7,3,0,2158,239,92,34,15,0,15,2,25,0,0,0,0,0,9,10,48,0,5,2,0,36,0,0,23,0,0,0,21,0,1,0,0,0,0,0,0,0,0,5,11,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39,0,0,106,0,0,0,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,1,0,0,3,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KC.2.D.3,na,na,na,2015,choked,choked_south_pigu,pugettia_richii,grazer,grazer,mesoguts_bobby,na,na,0,0,0,1,157,0,0,2434,195,38,8,1,1,11,1,2,0,10,0,0,0,1,2,17,0,0,0,0,39,0,0,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,0,0,2,0,0,0,0,0,5,0,0,0,0,9,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KC.2.D.4,na,na,na,2015,choked,choked_south_pigu,pugettia_richii,grazer,grazer,mesoguts_bobby,na,na,0,0,0,0,8,0,0,1832,278,293,31,10,0,61,23,0,0,0,0,0,4,21,0,18,0,0,0,0,86,0,0,12,0,0,0,39,0,13,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,111,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,52,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
