"year","date","site","sample","size","taxon"
2014,"8/4/2014","triquet south","5",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",0.5,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",0.5,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",0.5,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","5",0.5,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","7",2,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","7",0.5,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","9",2,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","9",1.4,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","9",1.4,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","9",1.4,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","9",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","9",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","9",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","9",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","9",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","9",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","9",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","9",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","9",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","9",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","9",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","9",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","9",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","9",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","9",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","9",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","9",0.5,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","9",0.5,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","9",0.5,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","10",8,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","10",1.4,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","10",1.4,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","10",1.4,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","10",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","10",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","10",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","10",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","10",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","10",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","11",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","11",0.5,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","12",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","12",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","12",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","12",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","12",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","12",0.5,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","12",0.5,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","12",0.5,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6A",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6A",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6A",0.5,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",2,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",2,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",2,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",2,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",2,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",2,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",1.4,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",1.4,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",1.4,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",1.4,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",1.4,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",1.4,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",1.4,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",1.4,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",1.4,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",1,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",0.71,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",0.5,"Platynereis.bicanaliculata"
2014,"8/4/2014","triquet south","6B",0.5,"Platynereis.bicanaliculata"
2014,"8/11/2014","goose south west","2",2.8,"Pholoe.tuberculata"
2014,"8/11/2014","goose south west","7",2,"Pholoe.tuberculata"
2014,"7/13/2014","mcmullins south","12",4,"Pholoe.tuberculata"
2014,"7/9/2014","sandspit","5",2.8,"Exogone.sp."
2014,"7/9/2014","sandspit","5",2.8,"Exogone.sp."
2014,"7/9/2014","sandspit","5",2,"Exogone.sp."
2014,"7/9/2014","sandspit","5",1.4,"Exogone.sp."
2014,"7/9/2014","sandspit","5",1,"Exogone.sp."
2014,"7/9/2014","sandspit","5",1,"Exogone.sp."
2014,"7/9/2014","sandspit","5",1,"Exogone.sp."
2014,"7/9/2014","sandspit","5",1,"Exogone.sp."
2014,"7/9/2014","sandspit","5",0.71,"Exogone.sp."
2014,"7/9/2014","sandspit","9",2,"Exogone.sp."
2014,"7/9/2014","sandspit","7A",1.4,"Exogone.sp."
2014,"8/11/2014","goose south west","3",4,"Exogone.sp."
2014,"8/11/2014","goose south west","6",1.4,"Exogone.sp."
2014,"8/11/2014","goose south west","6",1.4,"Exogone.sp."
2014,"8/11/2014","goose south west","6",1,"Exogone.sp."
2014,"8/11/2014","goose south west","7",2,"Exogone.sp."
2014,"7/31/2014","goose south east","12",0.71,"Exogone.sp."
2014,"7/31/2014","goose south east","12",0.71,"Exogone.sp."
2014,"7/31/2014","goose south east","12",0.71,"Exogone.sp."
2014,"???","inner choked","4A",4,"Exogone.sp."
2014,"7/29/2014","inner choked","11B",2,"Exogone.sp."
2014,"7/29/2014","inner choked","11B",1,"Exogone.sp."
2014,"7/29/2014","inner choked","11B",0.71,"Exogone.sp."
2014,"7/29/2014","inner choked","11B",0.71,"Exogone.sp."
2014,"7/13/2014","mcmullins south","2",2.8,"Exogone.sp."
2014,"7/13/2014","mcmullins south","2",2,"Exogone.sp."
2014,"7/13/2014","mcmullins south","2",1.4,"Exogone.sp."
2014,"7/13/2014","mcmullins south","2",1.4,"Exogone.sp."
2014,"7/13/2014","mcmullins south","2",1.4,"Exogone.sp."
2014,"7/13/2014","mcmullins south","2",1,"Exogone.sp."
2014,"7/13/2014","mcmullins south","2",1,"Exogone.sp."
2014,"7/13/2014","mcmullins south","4",1.4,"Exogone.sp."
2014,"7/13/2014","mcmullins south","4",1,"Exogone.sp."
2014,"7/13/2014","mcmullins south","4",1,"Exogone.sp."
2014,"7/13/2014","mcmullins south","4",0.71,"Exogone.sp."
2014,"7/13/2014","mcmullins south","8",4,"Exogone.sp."
2014,"7/13/2014","mcmullins south","8",2,"Exogone.sp."
2014,"7/13/2014","mcmullins south","8",2,"Exogone.sp."
2014,"7/13/2014","mcmullins south","8",2,"Exogone.sp."
2014,"7/13/2014","mcmullins south","8",2,"Exogone.sp."
2014,"7/13/2014","mcmullins south","8",2,"Exogone.sp."
2014,"7/13/2014","mcmullins south","8",1.4,"Exogone.sp."
2014,"7/13/2014","mcmullins south","8",1.4,"Exogone.sp."
2014,"7/13/2014","mcmullins south","8",0.71,"Exogone.sp."
2014,"7/13/2014","mcmullins south","12",2.8,"Exogone.sp."
2014,"7/13/2014","mcmullins south","12",2,"Exogone.sp."
2014,"7/13/2014","mcmullins south","12",1.4,"Exogone.sp."
2014,"8/2/2014","mcmullins north","6",2,"Exogone.sp."
2014,"8/2/2014","mcmullins north","7",2,"Exogone.sp."
2014,"7/11/2014","triquet north","2",2.8,"Exogone.sp."
2014,"7/11/2014","triquet north","7",0.5,"Exogone.sp."
2014,"8/11/2014","goose south west","3",4,"Capitella.capitata"
2014,"8/11/2014","goose south west","3",4,"Capitella.capitata"
2014,"8/11/2014","goose south west","13",2.8,"Capitella.capitata"
2014,"8/11/2014","goose south west","13",2,"Capitella.capitata"
2014,"7/31/2014","goose south east","7",5.6,"Capitella.capitata"
2014,"7/11/2014","triquet north","8",2.8,"Capitella.capitata"
2014,"7/11/2014","triquet north","8",1.4,"Capitella.capitata"
2014,"7/9/2014","sandspit","7B",0.5,"Janua.pagastecheri"
2014,"7/9/2014","sandspit","7B",0.5,"Janua.pagastecheri"
2014,"7/9/2014","sandspit","7B",0.5,"Janua.pagastecheri"
2014,"8/11/2014","goose south west","4",8,"Janua.pagastecheri"
2014,"8/11/2014","goose south west","4",0.5,"Janua.pagastecheri"
2014,"8/11/2014","goose south west","4",0.5,"Janua.pagastecheri"
2014,"8/11/2014","goose south west","4",0.5,"Janua.pagastecheri"
2014,"8/11/2014","goose south west","4",0.5,"Janua.pagastecheri"
2014,"8/11/2014","goose south west","4",0.5,"Janua.pagastecheri"
2014,"8/11/2014","goose south west","4",0.5,"Janua.pagastecheri"
2014,"8/11/2014","goose south west","4",0.5,"Janua.pagastecheri"
2014,"8/11/2014","goose south west","4",0.5,"Janua.pagastecheri"
2014,"8/11/2014","goose south west","6",1,"Janua.pagastecheri"
2014,"8/11/2014","goose south west","6",0.5,"Janua.pagastecheri"
2014,"8/11/2014","goose south west","6",0.5,"Janua.pagastecheri"
2014,"8/11/2014","goose south west","6",0.5,"Janua.pagastecheri"
2014,"7/31/2014","goose south east","1",0.71,"Janua.pagastecheri"
2014,"7/31/2014","goose south east","7",0.5,"Janua.pagastecheri"
2014,"7/31/2014","goose south east","7",0.5,"Janua.pagastecheri"
2014,"7/31/2014","goose south east","8",0.5,"Janua.pagastecheri"
2014,"7/31/2014","goose south east","8",0.5,"Janua.pagastecheri"
2014,"7/31/2014","goose south east","8",0.5,"Janua.pagastecheri"
2014,"7/31/2014","goose south east","8",0.5,"Janua.pagastecheri"
2014,"7/31/2014","goose south east","10",0.5,"Janua.pagastecheri"
2014,"7/31/2014","goose south east","12",0.5,"Janua.pagastecheri"
2014,"7/31/2014","goose south east","12",0.5,"Janua.pagastecheri"
2014,"7/31/2014","goose south east","12",0.5,"Janua.pagastecheri"
2014,"8/4/2014","triquet south","9",0.71,"Janua.pagastecheri"
2014,"8/4/2014","triquet south","6B",0.71,"Janua.pagastecheri"
2014,"8/4/2014","triquet south","6B",0.5,"Janua.pagastecheri"
2014,"8/11/2014","goose south west","4",0.71,"Nematode"
2014,"8/11/2014","goose south west","4",0.71,"Nematode"
2014,"8/11/2014","goose south west","4",0.71,"Nematode"
2014,"8/11/2014","goose south west","4",0.71,"Nematode"
2014,"8/11/2014","goose south west","4",0.71,"Nematode"
2014,"8/11/2014","goose south west","4",0.5,"Nematode"
2014,"8/11/2014","goose south west","4",0.5,"Nematode"
2014,"8/11/2014","goose south west","4",0.5,"Nematode"
2014,"8/11/2014","goose south west","4",0.5,"Nematode"
2014,"8/11/2014","goose south west","4",0.5,"Nematode"
2014,"8/11/2014","goose south west","4",0.5,"Nematode"
2014,"8/11/2014","goose south west","4",0.5,"Nematode"
2014,"8/11/2014","goose south west","4",0.5,"Nematode"
2014,"8/11/2014","goose south west","4",0.5,"Nematode"
2014,"8/11/2014","goose south west","4",0.5,"Nematode"
2014,"8/11/2014","goose south west","10",1,"Nematode"
2014,"8/11/2014","goose south west","10",0.71,"Nematode"
2014,"8/11/2014","goose south west","10",0.71,"Nematode"
2014,"8/11/2014","goose south west","13",0.71,"Nematode"
2014,"7/31/2014","goose south east","4",0.5,"Nematode"
2014,"7/31/2014","goose south east","4",0.5,"Nematode"
2014,"7/31/2014","goose south east","8",0.5,"Nematode"
2014,"7/31/2014","goose south east","8",0.5,"Nematode"
2014,"7/31/2014","goose south east","8",0.5,"Nematode"
2014,"7/31/2014","goose south east","11",0.71,"Nematode"
2014,"7/31/2014","goose south east","11",0.5,"Nematode"
2014,"7/11/2014","triquet north","4",1,"Nematode"
2014,"7/11/2014","triquet north","9",1,"Nematode"
2014,"7/11/2014","triquet north","9",1,"Nematode"
2014,"7/9/2014","sandspit","1",4,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","1",2,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","1",2,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","1",2,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","1",2,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","1",2,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","1",2,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","1",2,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","1",2,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","1",2,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","1",2,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","1",1.4,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","1",1.4,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","1",1.4,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","1",1.4,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","1",1.4,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","1",1.4,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","1",1.4,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","1",1.4,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","1",1.4,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","1",1.4,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","1",1,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","1",1,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","1",1,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","1",1,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","1",1,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","1",0.71,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","1",0.71,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","5",1.4,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","5",1.4,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","5",1.4,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","5",1.4,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","5",1.4,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","5",1.4,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","5",1.4,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","5",1.4,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","5",1.4,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","5",1.4,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","5",1,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","5",1,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","5",1,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","5",1,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","5",1,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","5",0.71,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","9",2,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","9",2,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","9",2,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","9",2,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","9",2,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","9",2,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","9",2,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","9",2,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","9",2,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","9",2,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","9",2,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","9",2,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","9",2,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","9",2,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","9",1.4,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","9",1.4,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","9",1.4,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","9",1.4,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","9",1.4,"Pontogeneia.rostrata"
2014,"7/9/2014","sandspit","9",1.4,"Pontogeneia.rostrata"
