"Sample","year","region_year","region","site_quadrat_id","site","host_species","host_type","sample_type","survey_type","quadrat_id","meso_shoot_id","ASV24","ASV6","ASV22","ASV18","ASV4","ASV21","ASV28","ASV222","ASV167","ASV54","ASV196","ASV227","ASV246","ASV326","ASV43","ASV216","ASV257","ASV341","ASV640","ASV401","ASV117","ASV524","ASV89","ASV104","ASV11","ASV312","ASV211","ASV1023","ASV351","ASV990","ASV113","ASV305","ASV523","ASV960","ASV1761","ASV39","ASV173","ASV203","ASV210","ASV2365","ASV436","ASV683","ASV718","ASV1161","ASV13","ASV459","ASV1464","ASV1483","ASV3","ASV1149","ASV1795","ASV2671","ASV425","ASV1037","ASV119","ASV1310","ASV1434","ASV34","ASV342","ASV358","ASV369","ASV44","ASV530","ASV622","ASV1230","ASV1335","ASV1639","ASV165","ASV2146","ASV3316","ASV780","ASV1018","ASV1033","ASV107","ASV1074","ASV1091","ASV1148","ASV2330","ASV251","ASV2747","ASV281","ASV379","ASV5","ASV671","ASV765","ASV945","ASV1404","ASV185","ASV2068","ASV239","ASV2913","ASV2931","ASV3082","ASV352","ASV403","ASV800","ASV9","ASV1036","ASV1207","ASV1254","ASV1307","ASV132","ASV1394","ASV1574","ASV1668","ASV1700","ASV1788","ASV1820","ASV1868","ASV2155","ASV2247","ASV2250","ASV2266","ASV2326","ASV2482","ASV2522","ASV2534","ASV2673","ASV2720","ASV2759","ASV330","ASV3510","ASV3570","ASV3831","ASV3857","ASV392","ASV4061","ASV4080","ASV4101","ASV47","ASV661","ASV891","ASV1012","ASV1017","ASV1068","ASV1070","ASV1087","ASV1119","ASV1127","ASV1128","ASV1144","ASV1158","ASV1164","ASV1199","ASV1214","ASV1225","ASV1328","ASV133","ASV1330","ASV1358","ASV1378","ASV1380","ASV1390","ASV1405","ASV1426","ASV1436","ASV1487","ASV153","ASV1548","ASV1645","ASV17","ASV1702","ASV1708","ASV1735","ASV1794","ASV1879","ASV1912","ASV1964","ASV198","ASV1989","ASV2000","ASV2015","ASV2041","ASV2119","ASV2135","ASV2164","ASV2215","ASV224","ASV226","ASV2282","ASV2328","ASV2339","ASV2341","ASV2358","ASV2360","ASV2406","ASV2451","ASV2485","ASV2493","ASV2509","ASV2516","ASV2517","ASV2613","ASV2643","ASV2663","ASV2683","ASV2725","ASV2762","ASV2778","ASV2796","ASV2801","ASV2820","ASV2836","ASV286","ASV2874","ASV2926","ASV2992","ASV3047","ASV3057","ASV3114","ASV3134","ASV3153","ASV3217","ASV3220","ASV3269","ASV3271","ASV3284","ASV3324","ASV3368","ASV3378","ASV3384","ASV3395","ASV3462","ASV3467","ASV3488","ASV3505","ASV3543","ASV3614","ASV3627","ASV3655","ASV3657","ASV368","ASV3714","ASV383","ASV3880","ASV3885","ASV3905","ASV3925","ASV3951","ASV3999","ASV4113","ASV4119","ASV4133","ASV417","ASV4183","ASV559","ASV57","ASV590","ASV619","ASV656","ASV660","ASV668","ASV674","ASV678","ASV679","ASV687","ASV720","ASV737","ASV750","ASV763","ASV775","ASV777","ASV837","ASV858","ASV887","ASV913","ASV996"
"ZosTQSoldB16",2016,"triquet_2016","triquet","triquet_south_4","triquet_south","zostera_marina","zostera","leaf_old","meso_quadrat",4,"na",15,1,42,1,0,8,3,1,1,8,0,8,0,6,4,1,0,0,1,1,0,1,0,3,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosGSWoldH16",2016,"goose_2016","goose","goose_south_west_9","goose_south_west","zostera_marina","zostera","leaf_old","meso_quadrat",9,"na",29,2,41,14,0,8,16,0,0,13,0,8,0,2,4,0,0,0,8,0,1,0,0,1,0,2,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosPBPoldH16",2016,"pruth_2016","pruth","pruth_pocket_2","pruth_pocket","zostera_marina","zostera","leaf_old","meso_quadrat",2,"na",10,1,40,0,0,14,4,0,0,1,0,1,2,2,6,0,0,0,4,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosPBSoldD18",2018,"pruth_2018","pruth","pruth_bay_4","pruth_bay","zostera_marina","zostera","leaf_old","meso_quadrat",4,"na",11,5,40,0,0,14,2,0,0,1,0,0,0,0,0,10,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosGSEoldA",2015,"goose_2015","goose","goose_south_east_4","goose_south_east","zostera_marina","zostera","leaf_old","meso_quadrat",4,"chirp",25,15,40,3,0,14,39,3,0,17,0,9,38,5,33,1,0,1,1,1,0,0,0,10,0,12,16,0,0,13,0,1,0,0,0,0,0,0,6,0,0,2,3,2,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosMcSoldF",2015,"mcmullins_2015","mcmullins","mcmullins_south_6","mcmullins_south","zostera_marina","zostera","leaf_old","meso_quadrat",6,"c",29,2,39,8,0,25,20,1,38,27,0,11,0,6,17,0,0,2,17,0,0,5,0,9,0,9,3,0,7,0,4,2,0,0,0,0,0,0,0,0,0,5,0,1,0,3,2,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosPBSoldA18",2018,"pruth_2018","pruth","pruth_bay_1","pruth_bay","zostera_marina","zostera","leaf_old","meso_quadrat",1,"na",39,31,28,0,0,4,22,0,0,3,0,1,0,0,0,5,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosGSEoldH16",2016,"goose_2016","goose","goose_south_east_7","goose_south_east","zostera_marina","zostera","leaf_old","meso_quadrat",7,"na",39,0,20,4,0,12,25,0,0,9,0,4,3,4,5,0,0,0,1,0,0,0,0,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosCIoldA17",2017,"choked_2017","choked","choked_inner_1","choked_inner","zostera_marina","zostera","leaf_old","meso_quadrat",1,"na",3,12,5,4,39,1,0,0,0,1,0,1,0,8,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosGSEoldB",2015,"goose_2015","goose","goose_south_east_6","goose_south_east","zostera_marina","zostera","leaf_old","meso_quadrat",6,"quack",35,5,21,1,0,38,14,7,0,7,0,25,1,8,5,8,0,27,2,24,0,7,0,7,0,7,13,18,0,0,0,0,0,1,7,0,0,0,0,0,0,3,1,1,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,3,0,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosTQSoldG16",2016,"triquet_2016","triquet","triquet_south_1","triquet_south","zostera_marina","zostera","leaf_old","meso_quadrat",1,"na",17,0,38,0,0,8,6,1,1,11,0,9,1,3,7,0,0,1,1,1,0,5,0,3,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosTQNoldD18",2018,"triquet_2018","triquet","triquet_north_4","triquet_north","zostera_marina","zostera","leaf_old","meso_quadrat",4,"na",38,1,18,1,0,6,1,0,5,6,0,5,0,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosTQSoldA",2015,"triquet_2015","triquet","triquet_south_6","triquet_south","zostera_marina","zostera","leaf_old","meso_quadrat",6,"e",38,1,35,0,0,19,29,0,22,14,0,1,1,3,10,15,0,0,0,5,0,8,0,4,1,8,1,0,15,0,3,2,0,0,2,0,1,0,0,0,0,1,0,1,0,2,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosTQSoldH16",2016,"triquet_2016","triquet","triquet_south_3","triquet_south","zostera_marina","zostera","leaf_old","meso_quadrat",3,"na",3,1,37,1,0,9,4,1,0,6,0,9,0,5,2,0,0,1,0,2,0,1,0,1,0,5,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosPBPoldE16",2016,"pruth_2016","pruth","pruth_pocket_7","pruth_pocket","zostera_marina","zostera","leaf_old","meso_quadrat",7,NA,0,2,36,2,0,5,0,0,0,2,0,0,0,2,7,1,0,0,10,0,0,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosPBPoldC16",2016,"pruth_2016","pruth","pruth_pocket_9","pruth_pocket","zostera_marina","zostera","leaf_old","meso_quadrat",9,"na",6,6,36,1,0,14,5,0,0,1,0,1,1,1,3,0,0,0,1,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosPBSoldA16",2016,"pruth_2016","pruth","pruth_bay_1","pruth_bay","zostera_marina","zostera","leaf_old","meso_quadrat",1,"na",3,0,36,0,0,4,1,0,0,7,0,3,1,1,4,0,0,0,1,0,0,1,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosTQSoldD16",2016,"triquet_2016","triquet","triquet_south_9","triquet_south","zostera_marina","zostera","leaf_old","meso_quadrat",9,"na",25,0,36,4,0,3,2,0,1,3,0,6,1,8,3,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosTQNoldD17",2017,"triquet_2017","triquet","triquet_north_5","triquet_north","zostera_marina","zostera","leaf_old","meso_quadrat",5,"na",30,21,27,5,0,10,24,0,34,20,0,15,6,5,12,0,1,0,0,0,0,5,0,8,1,1,4,0,16,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosPBSoldD16",2016,"pruth_2016","pruth","pruth_bay_4","pruth_bay","zostera_marina","zostera","leaf_old","meso_quadrat",4,NA,4,1,33,1,0,8,2,0,0,3,0,0,1,0,3,0,0,0,1,0,0,2,0,5,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
