SampleID,year,region,site,meso_quadrat_id,host_type,sample_type,survey_type,ASV2,ASV4,ASV6,ASV8,ASV18,ASV28,ASV34,ASV41,ASV46,ASV49,ASV53,ASV56,ASV58,ASV60,ASV61,ASV63,ASV64,ASV65,ASV69,ASV73,ASV75,ASV80,ASV82,ASV88,ASV99,ASV108,ASV109,ASV110,ASV111,ASV112,ASV125,ASV127,ASV130,ASV131,ASV132,ASV133,ASV140,ASV147,ASV152,ASV155,ASV156,ASV159,ASV160,ASV161,ASV162,ASV166,ASV177,ASV180,ASV193,ASV201,ASV203,ASV206,ASV218,ASV220,ASV222,ASV223,ASV229,ASV231,ASV237,ASV243,ASV245,ASV247,ASV250,ASV253,ASV254,ASV259,ASV261,ASV265,ASV271,ASV279,ASV284,ASV286,ASV287,ASV292,ASV293,ASV300,ASV302,ASV304,ASV310,ASV311,ASV320,ASV323,ASV324,ASV327,ASV334,ASV339,ASV342,ASV343,ASV352,ASV354,ASV357,ASV360,ASV363,ASV364,ASV365,ASV367,ASV369,ASV370,ASV372,ASV373,ASV382,ASV388,ASV414,ASV416,ASV420,ASV423,ASV426,ASV435,ASV437,ASV438,ASV440,ASV443,ASV447,ASV451,ASV461,ASV465,ASV467,ASV468,ASV480,ASV483,ASV487,ASV488,ASV491,ASV494,ASV505,ASV518,ASV527,ASV528,ASV546,ASV550,ASV553,ASV556,ASV560,ASV562,ASV564,ASV566,ASV572,ASV573,ASV575,ASV581,ASV589,ASV593,ASV604,ASV605,ASV607,ASV609,ASV612,ASV616,ASV630,ASV639,ASV642,ASV645,ASV646,ASV659,ASV660,ASV662,ASV673,ASV679,ASV680,ASV682,ASV685,ASV689,ASV692,ASV693,ASV695,ASV701,ASV706,ASV709,ASV720,ASV725,ASV726,ASV732,ASV736,ASV740,ASV745,ASV749,ASV750,ASV756,ASV760,ASV763,ASV765,ASV779,ASV785,ASV789,ASV790,ASV792,ASV794,ASV800,ASV801,ASV804,ASV811,ASV813,ASV814,ASV830,ASV832,ASV834,ASV840,ASV843,ASV847,ASV858,ASV864,ASV867,ASV869,ASV877,ASV895,ASV898,ASV905,ASV915,ASV919,ASV922,ASV923,ASV924,ASV939,ASV942,ASV952,ASV960,ASV962,ASV964,ASV965,ASV980,ASV1008,ASV1014,ASV1039,ASV1041,ASV1043,ASV1046,ASV1047,ASV1050,ASV1074,ASV1075,ASV1082,ASV1088,ASV1091,ASV1102,ASV1103,ASV1107,ASV1108,ASV1119,ASV1141,ASV1144,ASV1147,ASV1155,ASV1158,ASV1162,ASV1167,ASV1168,ASV1169,ASV1171,ASV1173,ASV1177,ASV1189,ASV1192,ASV1196,ASV1211,ASV1212,ASV1219,ASV1236,ASV1256,ASV1263,ASV1282,ASV1284,ASV1294,ASV1296,ASV1302,ASV1324,ASV1335,ASV1344,ASV1359,ASV1361,ASV1373,ASV1374,ASV1381,ASV1388,ASV1393,ASV1394,ASV1400,ASV1417,ASV1419,ASV1430,ASV1433,ASV1434,ASV1439,ASV1440,ASV1443,ASV1467,ASV1483,ASV1489,ASV1492,ASV1498,ASV1500,ASV1501,ASV1506,ASV1513,ASV1516,ASV1538,ASV1542,ASV1544,ASV1554,ASV1566,ASV1570,ASV1580,ASV1592,ASV1599
waterGSEd16,2016,goose,goose_southeast,4,seawater,seawater,meso_quadrat,0,0,0,65,0,76,0,0,0,0,24,0,4,108,4,3,35,0,3,0,0,0,31,0,0,0,0,0,0,16,0,1,78,68,5,0,1,0,0,1,1,3,0,0,0,0,0,0,51,34,0,20,0,10,0,0,0,2,0,0,0,4,0,8,3,43,0,18,0,0,0,0,0,2,8,4,0,0,0,0,0,0,3,0,0,34,0,0,0,18,0,0,0,2,0,32,0,21,3,11,0,13,0,0,0,0,2,0,0,0,0,0,13,0,1,0,1,0,0,0,0,7,0,3,0,3,0,0,1,0,0,0,3,0,0,1,0,11,0,0,0,0,2,2,1,0,0,0,0,9,0,0,0,0,0,0,0,2,0,2,2,2,2,0,0,1,0,0,4,0,0,11,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
waterGSWa,2015,goose,goose_southwest,1,seawater,seawater,meso_quadrat,61,0,0,1,0,19,0,13,0,78,0,0,31,181,71,0,0,2,0,0,32,0,26,10,0,0,0,0,0,8,98,2,0,0,0,0,0,5,0,5,0,2,15,0,0,0,0,26,0,0,0,0,0,8,0,28,1,20,0,0,0,0,3,5,37,0,0,24,0,0,0,0,4,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
waterGSWa16,2016,goose,goose_southwest,2,seawater,seawater,meso_quadrat,0,28,0,144,0,32,1,0,1,0,153,0,12,77,1,66,43,0,2,0,0,2,69,0,0,0,0,0,0,11,0,0,12,15,3,0,0,0,0,0,5,5,1,0,0,0,0,0,3,5,0,9,0,8,0,8,0,13,0,0,0,0,0,10,1,43,0,9,8,0,0,0,0,0,10,2,0,0,0,0,0,6,1,0,0,31,0,0,0,7,0,4,0,0,0,7,0,0,8,11,0,4,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,5,0,0,0,0,1,2,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,2,0,0,45,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1
waterGSWb16,2016,goose,goose_southwest,1,seawater,seawater,meso_quadrat,0,0,1,412,2,69,0,1,0,4,47,0,11,46,5,17,17,0,2,0,1,0,56,2,2,0,0,0,0,16,0,0,18,11,9,0,0,0,0,0,0,10,0,0,0,0,0,1,12,7,0,4,0,21,0,0,0,11,0,0,0,0,0,2,3,34,0,2,0,1,0,0,0,3,0,4,0,0,0,0,0,8,6,0,0,25,0,0,0,13,0,3,0,1,0,4,0,0,0,6,0,1,0,1,0,0,0,5,0,0,0,0,2,0,0,0,2,2,0,0,4,3,0,1,0,0,0,0,0,0,0,2,5,0,0,2,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,4,4,3,1,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
waterGSWc,2015,goose,goose_southwest,2,seawater,seawater,meso_quadrat,62,0,0,25,8,11,0,13,0,104,1,1,21,227,57,5,0,25,0,4,65,5,32,11,0,7,0,0,0,6,6,4,0,0,0,0,0,0,0,7,0,0,14,0,0,0,0,9,0,0,0,0,0,4,0,7,1,27,0,0,0,19,0,7,22,12,0,16,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,17,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,6,0,0,0,3,6,0,0,0,0,0,0,31,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
waterGSWd16,2016,goose,goose_southwest,4,seawater,seawater,meso_quadrat,1,0,0,139,0,61,9,0,15,0,59,0,9,64,9,42,33,1,2,0,3,0,109,1,7,1,0,0,0,14,8,0,19,41,5,0,0,0,0,0,5,12,2,0,0,0,0,0,9,12,0,18,0,9,0,0,0,14,0,0,0,0,0,14,0,59,0,7,4,0,0,0,0,2,5,4,0,0,0,0,0,8,7,0,0,24,0,0,0,9,0,7,0,2,0,8,0,0,0,3,0,3,0,4,0,0,0,1,0,0,0,0,3,0,4,0,0,2,0,0,3,0,0,0,0,1,0,0,0,1,0,2,5,0,0,2,0,2,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,4,4,4,3,0,0,0,0,0,4,0,2,3,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
waterGSWe16,2016,goose,goose_southwest,5,seawater,seawater,meso_quadrat,0,1,0,24,0,36,13,3,4,1,67,0,29,140,6,127,33,1,1,0,1,1,70,1,2,0,0,0,0,14,2,0,19,24,0,0,0,0,0,0,2,9,0,0,0,0,0,0,9,10,0,16,0,14,0,0,0,27,0,0,0,0,0,23,0,39,0,2,3,0,0,3,0,1,2,3,0,0,0,0,0,15,6,0,0,27,0,0,0,7,0,4,0,1,0,4,0,0,2,6,0,3,0,4,0,0,0,2,0,0,0,0,0,0,9,0,2,2,0,0,5,7,0,1,0,6,0,0,0,0,0,13,7,0,0,0,0,6,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,5,5,3,0,0,0,0,0,3,0,1,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
waterMcNb,2015,mcmullin,mcmullin_south,3,seawater,seawater,meso_quadrat,66,400,0,9,0,0,0,3,0,0,0,11,17,107,0,39,0,3,0,0,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,11,0,0,0,0,0,2,0,11,1,3,0,0,0,5,0,2,74,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
waterMcNc,2015,mcmullin,mcmullin_north,3,seawater,seawater,meso_quadrat,64,90,0,1,0,7,0,4,0,0,0,2,23,329,47,30,16,21,0,0,49,0,60,0,0,0,0,12,0,5,0,0,0,0,0,0,0,0,0,5,0,5,24,0,0,0,0,21,0,0,0,0,0,4,0,26,4,13,0,0,0,21,9,20,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
waterMcNd,2015,mcmullin,mcmullin_north,5,seawater,seawater,meso_quadrat,226,57,0,195,0,4,0,8,0,2,0,2,11,210,33,9,2,21,1,0,56,0,16,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,0,2,0,0,0,0,0,3,0,22,2,6,0,0,0,15,0,1,0,0,0,0,0,0,0,1,9,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
waterMcNe,2015,mcmullin,mcmullin_north,6,seawater,seawater,meso_quadrat,65,73,0,153,0,0,0,7,0,0,0,1,4,264,22,18,9,20,0,0,77,0,26,0,0,0,0,2,0,0,61,0,0,0,0,0,0,0,0,14,0,0,24,0,0,0,0,3,0,0,0,0,0,1,0,16,4,15,0,0,0,13,5,3,9,0,0,0,0,0,0,1,6,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
waterMcNf,2015,mcmullin,mcmullin_north,1,seawater,seawater,meso_quadrat,5,21,0,37,0,41,2,0,0,0,4,0,2,50,32,0,149,144,4,0,5,0,122,0,0,0,0,8,0,42,11,0,10,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,6,6,0,0,0,0,5,0,14,0,0,0,0,0,13,0,0,0,105,0,0,0,3,0,0,0,3,0,3,0,4,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,3,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
waterMcNg,2015,mcmullin,mcmullin_north,2,seawater,seawater,meso_quadrat,35,52,0,178,0,26,0,2,0,1,0,2,19,263,27,11,28,37,0,0,41,1,19,0,0,0,0,9,0,13,16,0,0,0,0,0,0,0,0,19,0,1,36,0,0,0,0,2,0,0,0,0,0,5,0,13,1,4,0,0,0,24,3,4,0,1,0,3,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
waterMcSb,2015,mcmullin,mcmullin_south,2,seawater,seawater,meso_quadrat,67,56,0,411,0,4,0,1,0,0,0,0,15,199,22,16,0,3,0,0,31,1,8,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,12,0,0,0,0,0,11,0,3,0,4,0,0,0,26,0,4,18,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,3,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
waterMcSd,2015,mcmullin,mcmullin_south,5,seawater,seawater,meso_quadrat,224,95,0,1,0,2,0,3,0,0,0,1,10,231,7,12,12,0,0,2,29,0,52,1,0,3,0,13,0,1,0,0,0,0,0,0,0,0,0,2,0,0,62,0,0,0,0,2,0,0,0,0,0,6,2,42,1,10,0,0,0,48,2,4,25,2,0,9,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,2,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
waterMcSg,2015,mcmullin,mcmullin_south,4,seawater,seawater,meso_quadrat,54,76,0,2,0,8,0,5,0,4,0,0,13,317,23,4,10,9,0,0,49,5,14,0,0,7,0,0,0,11,0,0,0,1,0,0,0,0,0,5,0,5,85,0,0,0,0,10,0,0,0,0,0,27,0,3,1,17,0,0,0,72,0,7,16,4,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,7,0,0,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
waterPBPa16,2016,pruth,pruth_pocket,na,seawater,seawater,meso_quadrat,0,0,0,9,0,66,0,0,0,0,0,0,0,62,0,0,12,42,0,0,0,0,70,0,5,0,0,0,0,61,4,0,14,0,0,0,0,0,0,0,58,19,11,0,0,0,0,0,17,20,0,45,0,22,8,0,7,0,0,0,11,13,0,6,0,138,0,0,0,0,0,0,0,0,15,22,0,0,0,0,0,25,6,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,18,0,0,0,0,0,7,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
waterPBPA18,2018,pruth,pruth_pocket,1,seawater,seawater,meso_quadrat,6,0,0,0,0,0,0,149,0,0,0,6,0,94,534,0,0,0,0,0,28,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,15,0,0,0,0,9,0,0,0,31,0,6,0,0,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
waterPBPB17,2017,pruth,pruth_pocket,2,seawater,seawater,meso_quadrat,5,0,0,0,0,0,0,90,0,0,0,7,0,19,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
